order_id,customer_id,order_date,total_amount,payment_method,order_status
30034,5402,2026-06-13,2212.17,Debit Card,Shipped
30035,7943,2024-12-19,1948.89,UPI,Cancelled
30036,5808,2024-11-01,2149.03,UPI,Cancelled
30037,6334,2025-06-24,2006.65,PayPal,Cancelled
30038,8125,2024-10-13,968.25,Cash,Delivered
30039,6267,2025-08-13,2651.14,UPI,Delivered
30040,3453,2024-08-25,266.49,Cash,Cancelled
30041,6354,2025-01-24,1327.66,Debit Card,Processing
30042,9867,2025-09-06,1942.18,Cash,Delivered
30043,8507,2026-02-09,285.44,Credit Card,Cancelled
30044,4900,2026-02-02,2567.46,PayPal,Shipped
30045,5335,2026-06-08,2459.56,Debit Card,Delivered
30046,6865,2025-09-21,1742.37,Credit Card,Delivered
30047,7860,2025-09-28,777.16,Cash,Cancelled
30048,6839,2025-08-22,1292.94,PayPal,Delivered
30049,7983,2025-06-14,1879.2,Debit Card,Delivered
30050,5880,2026-07-12,1260.89,Cash,Cancelled
30051,8835,2024-11-06,2223.19,UPI,Cancelled
30052,6222,2024-08-27,1643.58,Credit Card,Delivered
30053,2317,2025-01-04,446.5,Cash,Shipped
30054,9686,2026-02-05,2175.84,PayPal,Processing
30055,8612,2025-08-09,322.28,Debit Card,Delivered
30056,2144,2025-12-20,2073.39,Cash,Cancelled
30057,9191,2025-12-20,544.02,Cash,Shipped
30058,5808,2026-02-17,810.72,Cash,Processing
30059,6257,2024-08-09,1163.93,Debit Card,Shipped
30060,1244,2024-07-15,224.96,Debit Card,Cancelled
30061,5316,2025-03-14,971.07,UPI,Processing
30062,5671,2025-02-15,2819.3,UPI,Cancelled
30063,4013,2025-05-31,2497.63,Credit Card,Shipped
30064,1564,2026-04-17,1047.39,Debit Card,Delivered
30065,7481,2025-09-30,444.55,UPI,Delivered
30066,8493,2025-09-12,2601.32,Credit Card,Shipped
30067,4126,2024-10-07,710.06,Debit Card,Delivered
30068,507,2025-03-06,133.44,Credit Card,Processing
30069,7437,2026-05-07,1171.35,UPI,Processing
30070,402,2024-12-25,2520.81,UPI,Cancelled
30071,3052,2026-04-07,2478.56,UPI,Processing
30072,8162,2026-04-23,832.56,UPI,Processing
30073,3261,2025-06-28,506.88,Debit Card,Shipped
30074,4138,2025-06-17,1688.16,Cash,Delivered
30075,853,2025-08-03,1911.66,Cash,Delivered
30076,9759,2025-01-12,2155.57,PayPal,Cancelled
30077,9236,2025-08-27,2022.08,PayPal,Shipped
30078,7639,2025-05-17,1762.34,Credit Card,Delivered
30079,8761,2025-01-04,702.62,Cash,Cancelled
30080,4543,2025-06-11,2832.22,Cash,Processing
30081,6765,2025-08-22,961.87,Credit Card,Delivered
30082,3460,2026-02-16,2353.67,PayPal,Cancelled
30083,7394,2025-11-21,1441.05,Credit Card,Cancelled
30084,9,2025-06-09,1480.02,PayPal,Processing
30085,7912,2025-11-01,2614.12,Credit Card,Processing
30086,2407,2025-12-31,2510.65,PayPal,Delivered
30087,4293,2026-03-30,1473.55,UPI,Cancelled
30088,945,2025-07-19,1230.11,UPI,Cancelled
30089,5823,2024-11-05,183.33,Debit Card,Cancelled
30090,7778,2025-03-17,947.97,PayPal,Delivered
30091,2287,2025-11-02,1758.69,Credit Card,Cancelled
30092,7188,2024-07-29,1697.58,Debit Card,Processing
30093,9545,2024-12-05,436.76,PayPal,Cancelled
30094,3239,2026-05-29,1048.6,Debit Card,Shipped
30095,1665,2026-03-14,1354.62,Cash,Cancelled
30096,9682,2025-08-07,71.2,PayPal,Processing
30097,8273,2024-11-15,2950.66,UPI,Processing
30098,610,2024-11-08,2561.81,Debit Card,Delivered
30099,4905,2024-08-30,1046.0,UPI,Delivered
30100,413,2024-10-31,1513.06,Cash,Shipped
30101,1918,2025-10-11,1808.05,PayPal,Cancelled
30102,8513,2026-06-11,2238.05,UPI,Processing
30103,8270,2025-02-24,2889.26,UPI,Delivered
30104,9594,2025-04-28,763.02,Cash,Delivered
30105,6140,2024-10-30,1944.48,UPI,Shipped
30106,5825,2025-10-10,734.4,Debit Card,Delivered
30107,7602,2026-02-24,2726.84,Cash,Shipped
30108,8381,2026-03-16,1306.92,Cash,Processing
30109,1150,2026-05-10,1565.35,Credit Card,Processing
30110,6418,2025-05-10,1288.94,Debit Card,Cancelled
30111,4916,2025-04-13,743.15,Cash,Processing
30112,8179,2025-12-18,1799.62,Debit Card,Shipped
30113,1297,2024-09-28,1795.89,Cash,Processing
30114,1900,2025-02-12,2101.56,Credit Card,Cancelled
30115,5110,2025-01-10,2771.26,Cash,Cancelled
30116,3482,2025-05-04,2964.77,Credit Card,Cancelled
30117,4818,2026-07-10,2980.6,Credit Card,Processing
30118,6833,2024-09-17,2724.59,Cash,Shipped
30119,6650,2026-06-25,612.36,PayPal,Cancelled
30120,4981,2024-10-03,592.9,Debit Card,Processing
30121,7003,2025-08-24,1987.41,Credit Card,Shipped
30122,2460,2025-12-13,2034.22,Debit Card,Cancelled
30123,658,2025-01-23,1959.58,UPI,Processing
30124,5757,2025-06-26,967.91,Debit Card,Processing
30125,7493,2026-01-07,907.08,Cash,Cancelled
30126,246,2025-10-25,469.87,Cash,Processing
30127,2569,2026-06-03,1321.96,Credit Card,Shipped
30128,371,2026-01-14,2874.88,UPI,Cancelled
30129,8104,2024-11-16,2847.0,Cash,Cancelled
30130,4582,2025-01-04,1322.57,Credit Card,Cancelled
30131,326,2026-01-04,1741.46,PayPal,Processing
30132,5979,2026-05-13,40.09,Credit Card,Cancelled
30133,530,2026-03-06,2016.45,PayPal,Shipped
30134,7869,2024-08-24,686.47,Cash,Delivered
30135,371,2024-10-01,281.33,Cash,Shipped
30136,6681,2024-10-29,1251.84,Debit Card,Shipped
30137,7158,2025-03-21,1378.59,UPI,Delivered
30138,260,2025-09-22,2983.18,Debit Card,Shipped
30139,6027,2025-07-18,1225.85,Debit Card,Processing
30140,6211,2025-08-08,2331.17,Credit Card,Cancelled
30141,5092,2024-08-12,2575.38,Cash,Processing
30142,7196,2025-11-03,838.44,Cash,Delivered
30143,880,2024-12-26,1076.94,Cash,Delivered
30144,5100,2026-01-21,1379.31,PayPal,Delivered
30145,3990,2025-06-25,2841.9,Cash,Cancelled
30146,6244,2024-12-30,1695.49,Cash,Shipped
30147,1139,2026-01-22,892.13,Credit Card,Delivered
30148,1918,2025-01-21,2062.9,UPI,Shipped
30149,4635,2026-01-20,2113.36,Cash,Shipped
30150,7509,2025-01-18,2129.55,Debit Card,Shipped
30151,6745,2026-04-17,2641.08,Credit Card,Processing
30152,1166,2025-02-11,2329.38,Cash,Delivered
30153,9096,2025-05-06,1161.59,UPI,Cancelled
30154,4640,2024-07-18,2179.79,Credit Card,Delivered
30155,6182,2025-01-12,2041.92,PayPal,Processing
30156,4989,2026-01-06,2958.44,Credit Card,Processing
30157,8901,2024-10-02,2055.55,Debit Card,Processing
30158,1149,2026-02-23,1600.41,PayPal,Shipped
30159,9644,2026-02-09,1813.09,UPI,Processing
30160,4045,2025-11-16,1525.58,UPI,Shipped
30161,678,2025-02-13,672.8,PayPal,Processing
30162,6562,2026-01-20,2403.39,PayPal,Cancelled
30163,6307,2025-12-09,1022.9,PayPal,Processing
30164,665,2025-03-14,2040.71,Cash,Delivered
30165,1866,2025-07-22,2928.08,PayPal,Processing
30166,4512,2025-09-07,426.23,UPI,Shipped
30167,4046,2025-12-18,2438.33,Cash,Processing
30168,4203,2025-07-04,1820.16,UPI,Shipped
30169,992,2025-08-02,245.34,PayPal,Processing
30170,564,2025-02-04,125.93,Credit Card,Processing
30171,3718,2026-03-10,2059.32,UPI,Delivered
30172,9946,2024-09-11,1251.14,UPI,Cancelled
30173,9590,2025-04-19,1072.67,Cash,Shipped
30174,4386,2025-01-09,257.47,PayPal,Delivered
30175,6641,2024-12-28,2956.84,UPI,Cancelled
30176,119,2025-07-12,2015.84,Cash,Shipped
30177,3117,2026-04-14,2175.23,PayPal,Delivered
30178,5238,2025-11-12,1653.93,Debit Card,Processing
30179,2572,2025-08-26,1036.63,UPI,Shipped
30180,1863,2025-03-31,145.55,PayPal,Cancelled
30181,4981,2025-08-01,1800.24,UPI,Shipped
30182,2551,2024-12-24,2981.85,PayPal,Cancelled
30183,6283,2024-08-06,950.79,PayPal,Delivered
30184,9386,2026-04-09,980.58,Credit Card,Shipped
30185,779,2025-06-26,527.8,Debit Card,Cancelled
30186,2582,2025-07-19,1131.78,UPI,Processing
30187,7235,2025-09-27,70.25,Credit Card,Shipped
30188,9865,2026-02-27,2897.79,PayPal,Cancelled
30189,5651,2025-12-25,55.06,UPI,Shipped
30190,3421,2024-11-03,434.76,UPI,Delivered
30191,7478,2024-09-06,1586.12,PayPal,Cancelled
30192,6960,2025-05-15,2192.94,Debit Card,Cancelled
30193,1693,2025-05-01,2438.85,Debit Card,Cancelled
30194,6118,2024-08-13,1201.59,UPI,Delivered
30195,3568,2026-02-10,1112.95,Debit Card,Delivered
30196,5476,2025-04-24,2946.63,UPI,Processing
30197,1281,2025-08-17,2656.57,PayPal,Delivered
30198,8570,2025-12-31,2513.39,Cash,Processing
30199,4667,2024-12-15,838.5,Cash,Cancelled
30200,7919,2024-09-29,1815.73,UPI,Delivered
30201,9571,2026-05-26,2683.0,UPI,Shipped
30202,4964,2026-01-13,605.76,Credit Card,Shipped
30203,8664,2025-04-21,2083.72,Cash,Cancelled
30204,1990,2025-06-22,408.23,Cash,Delivered
30205,7157,2025-12-30,2929.43,UPI,Processing
30206,4026,2026-05-14,912.3,Debit Card,Cancelled
30207,32,2024-11-08,1476.08,Debit Card,Delivered
30208,1707,2025-09-27,1423.98,PayPal,Cancelled
30209,4094,2025-04-28,1151.44,Cash,Delivered
30210,5194,2026-06-28,685.28,Debit Card,Shipped
30211,2172,2024-08-26,2720.99,Debit Card,Processing
30212,406,2025-01-08,896.95,Debit Card,Processing
30213,7563,2025-09-21,1560.63,Debit Card,Processing
30214,2322,2025-04-27,989.92,PayPal,Cancelled
30215,7772,2025-10-25,1631.0,Debit Card,Shipped
30216,9580,2024-11-11,2071.62,Credit Card,Delivered
30217,5574,2026-06-02,1042.9,Cash,Shipped
30218,3624,2025-11-03,1745.06,PayPal,Processing
30219,5343,2025-05-19,149.21,Cash,Shipped
30220,5682,2025-03-20,869.15,Debit Card,Processing
30221,9708,2024-08-28,2442.62,Debit Card,Cancelled
30222,862,2025-09-20,872.98,Credit Card,Cancelled
30223,5131,2025-08-06,1024.33,PayPal,Processing
30224,4495,2026-03-17,2530.61,UPI,Cancelled
30225,4835,2025-06-01,2293.88,PayPal,Shipped
30226,7035,2025-10-25,1587.68,UPI,Cancelled
30227,2429,2025-09-12,2138.35,UPI,Cancelled
30228,2375,2025-01-31,546.16,UPI,Cancelled
30229,3128,2025-04-18,2832.28,Debit Card,Processing
30230,9822,2025-09-30,95.46,UPI,Cancelled
30231,8356,2024-08-14,2964.94,UPI,Processing
30232,6858,2025-06-24,1382.62,UPI,Delivered
30233,6574,2026-05-17,1706.94,UPI,Delivered
30234,7678,2025-04-10,1417.14,Credit Card,Shipped
30235,1757,2025-04-20,2446.38,Cash,Cancelled
30236,7940,2025-01-22,328.33,Credit Card,Shipped
30237,7744,2026-03-26,862.91,Credit Card,Delivered
30238,3234,2025-03-15,2734.64,UPI,Processing
30239,2658,2025-10-27,486.62,Credit Card,Delivered
30240,6352,2024-11-21,1545.5,UPI,Processing
30241,3591,2025-08-31,800.72,Credit Card,Shipped
30242,6390,2025-12-16,866.24,Cash,Shipped
30243,3620,2026-01-18,1349.84,UPI,Processing
30244,7709,2026-03-17,2323.99,PayPal,Processing
30245,3197,2026-04-24,783.32,PayPal,Processing
30246,2766,2025-12-29,2869.95,UPI,Processing
30247,3691,2026-04-13,1491.49,Debit Card,Processing
30248,6349,2026-06-17,2465.54,Cash,Shipped
30249,1605,2025-07-05,2059.91,Debit Card,Delivered
30250,4331,2024-09-17,447.8,PayPal,Shipped
30251,7400,2026-01-10,808.16,PayPal,Cancelled
30252,7594,2025-11-22,2419.16,Credit Card,Shipped
30253,2870,2025-11-24,1145.87,Credit Card,Cancelled
30254,7753,2025-10-06,2432.32,UPI,Delivered
30255,9103,2026-04-24,332.6,UPI,Shipped
30256,316,2024-08-03,1229.21,Credit Card,Shipped
30257,244,2026-06-03,1617.64,Debit Card,Cancelled
30258,719,2026-01-10,1116.26,UPI,Shipped
30259,1342,2026-05-31,1909.15,Cash,Processing
30260,6685,2025-02-27,1379.69,PayPal,Processing
30261,7836,2024-09-05,2846.85,PayPal,Processing
30262,9499,2025-06-28,804.95,Cash,Processing
30263,2359,2026-02-01,2843.06,UPI,Delivered
30264,5847,2025-11-30,2867.11,PayPal,Processing
30265,5417,2025-09-11,2013.24,PayPal,Cancelled
30266,245,2025-09-12,136.87,Cash,Processing
30267,9935,2025-10-09,2463.35,Cash,Delivered
30268,699,2026-06-30,2980.27,PayPal,Delivered
30269,2395,2025-10-20,2689.87,Credit Card,Shipped
30270,7174,2026-06-03,2157.3,UPI,Processing
30271,7532,2025-04-30,1593.66,Credit Card,Shipped
30272,6277,2026-06-08,1037.1,Credit Card,Delivered
30273,284,2026-01-22,2306.16,PayPal,Delivered
30274,5726,2025-08-07,2729.86,UPI,Shipped
30275,7711,2025-07-09,2957.28,UPI,Delivered
30276,7056,2026-06-21,33.08,Credit Card,Delivered
30277,4479,2026-02-23,54.98,Cash,Processing
30278,9720,2025-06-21,1863.16,Cash,Cancelled
30279,8015,2025-04-17,418.63,Credit Card,Delivered
30280,7215,2024-08-24,1128.65,UPI,Processing
30281,1506,2026-02-22,1555.94,Credit Card,Processing
30282,6108,2026-03-28,1979.96,Debit Card,Processing
30283,9191,2025-08-18,1428.29,UPI,Cancelled
30284,6466,2025-03-06,2778.8,Debit Card,Processing
30285,1524,2024-07-16,619.22,Debit Card,Cancelled
30286,2876,2025-07-28,2850.44,Cash,Processing
30287,730,2024-08-09,2506.21,Cash,Delivered
30288,8611,2024-09-02,945.4,UPI,Processing
30289,5560,2025-10-20,395.89,PayPal,Shipped
30290,6226,2025-04-12,2235.0,Debit Card,Shipped
30291,504,2024-07-27,423.19,Debit Card,Cancelled
30292,1858,2026-04-02,520.78,PayPal,Processing
30293,3565,2026-04-25,2793.15,Debit Card,Processing
30294,7964,2026-02-26,213.26,Credit Card,Delivered
30295,4912,2025-04-15,2517.72,UPI,Delivered
30296,4866,2025-10-14,2026.29,Debit Card,Delivered
30297,8797,2026-01-03,925.37,Credit Card,Delivered
30298,7026,2025-09-30,1836.82,Credit Card,Delivered
30299,3808,2024-08-25,1910.92,Debit Card,Delivered
30300,4271,2025-03-30,2703.33,PayPal,Cancelled
30301,7743,2025-08-31,2026.77,UPI,Processing
30302,6202,2026-06-26,627.28,Debit Card,Delivered
30303,492,2025-07-06,2614.14,UPI,Cancelled
30304,5187,2025-07-08,127.62,Debit Card,Shipped
30305,2789,2025-06-17,1614.35,Debit Card,Shipped
30306,5746,2024-07-24,2712.09,Credit Card,Delivered
30307,6393,2025-05-12,2494.98,Debit Card,Processing
30308,2037,2026-06-12,825.08,UPI,Cancelled
30309,5543,2026-06-17,789.3,UPI,Shipped
30310,1422,2025-06-07,1473.73,Cash,Cancelled
30311,9520,2025-06-12,1266.21,UPI,Shipped
30312,9358,2026-04-09,2024.04,PayPal,Shipped
30313,8719,2025-08-17,1001.23,PayPal,Processing
30314,2533,2025-05-06,1301.81,Credit Card,Processing
30315,967,2024-10-27,939.97,PayPal,Shipped
30316,7638,2026-01-10,2442.81,PayPal,Delivered
30317,2074,2025-07-31,2883.23,Credit Card,Processing
30318,9570,2025-10-23,1736.23,Credit Card,Shipped
30319,2489,2024-07-19,1228.97,Cash,Cancelled
30320,8262,2025-04-15,2038.02,PayPal,Processing
30321,8146,2026-05-22,135.93,Credit Card,Processing
30322,3571,2024-10-05,1625.75,UPI,Cancelled
30323,2331,2025-04-05,2311.56,Cash,Cancelled
30324,4013,2025-12-04,2156.54,UPI,Processing
30325,2225,2025-07-01,784.17,Cash,Cancelled
30326,5538,2025-01-24,1179.78,PayPal,Delivered
30327,6455,2025-09-09,2669.01,PayPal,Cancelled
30328,1010,2026-04-21,2890.12,PayPal,Delivered
30329,9874,2025-05-16,440.59,Credit Card,Shipped
30330,359,2025-06-05,2394.69,Cash,Cancelled
30331,1241,2026-03-16,1838.07,Credit Card,Processing
30332,6779,2025-08-23,1490.11,Credit Card,Cancelled
30333,9330,2025-05-17,1720.35,Credit Card,Cancelled
30334,1568,2026-03-14,2208.24,Cash,Cancelled
30335,9908,2025-10-28,2615.69,Cash,Delivered
30336,7761,2025-03-25,1902.88,UPI,Shipped
30337,2220,2024-10-06,465.58,Credit Card,Cancelled
30338,6456,2025-03-18,2589.01,UPI,Cancelled
30339,9202,2024-10-03,2650.03,Debit Card,Delivered
30340,1829,2026-06-17,718.59,Credit Card,Shipped
30341,4195,2025-04-13,2585.62,Cash,Delivered
30342,7958,2025-01-31,1277.99,Credit Card,Cancelled
30343,8366,2025-05-26,2236.88,Cash,Shipped
30344,3824,2025-05-05,2539.33,Debit Card,Processing
30345,6448,2026-05-11,1936.41,Cash,Cancelled
30346,7237,2025-01-22,428.54,Debit Card,Cancelled
30347,3190,2025-03-26,477.9,Cash,Shipped
30348,7332,2026-04-10,2171.55,UPI,Processing
30349,110,2026-04-10,2805.61,Credit Card,Shipped
30350,341,2024-07-19,2308.5,Debit Card,Delivered
30351,3156,2025-07-20,1279.41,PayPal,Shipped
30352,4481,2026-03-11,1941.68,PayPal,Cancelled
30353,306,2025-01-01,2534.7,Cash,Cancelled
30354,4780,2025-05-25,526.49,Credit Card,Processing
30355,740,2026-03-20,1358.1,Debit Card,Delivered
30356,3853,2025-09-28,1810.76,Credit Card,Delivered
30357,1615,2025-11-03,410.11,Credit Card,Delivered
30358,2678,2026-02-14,1541.52,UPI,Shipped
30359,9209,2025-07-25,1488.22,Cash,Shipped
30360,9076,2025-04-17,1798.5,PayPal,Shipped
30361,600,2024-07-23,2327.61,Cash,Cancelled
30362,469,2026-07-11,1338.12,Credit Card,Processing
30363,7767,2024-09-08,2683.15,UPI,Delivered
30364,2856,2024-08-22,1842.7,Cash,Cancelled
30365,2289,2024-07-21,2233.79,Debit Card,Cancelled
30366,9414,2026-04-17,127.03,UPI,Processing
30367,3502,2024-11-14,468.75,Credit Card,Processing
30368,346,2025-09-13,1188.47,Credit Card,Cancelled
30369,8728,2026-02-17,130.13,Credit Card,Shipped
30370,3501,2025-05-18,2775.51,UPI,Delivered
30371,7589,2026-03-01,1590.7,Credit Card,Processing
30372,6828,2025-06-04,903.72,Cash,Delivered
30373,6305,2025-12-21,1241.77,Cash,Processing
30374,5898,2024-10-10,1960.7,UPI,Delivered
30375,9280,2025-06-04,1684.8,PayPal,Cancelled
30376,6361,2025-10-11,1995.01,Debit Card,Cancelled
30377,9528,2025-02-11,1982.81,Cash,Delivered
30378,7748,2025-02-27,2996.44,Debit Card,Cancelled
30379,211,2025-02-11,404.33,Cash,Delivered
30380,4974,2024-08-27,2146.23,PayPal,Delivered
30381,4339,2026-07-01,111.88,Credit Card,Delivered
30382,5776,2026-06-27,972.19,PayPal,Processing
30383,1791,2026-02-25,2275.31,Credit Card,Cancelled
30384,7637,2025-03-26,1536.31,Debit Card,Delivered
30385,7107,2026-03-30,1499.05,Credit Card,Cancelled
30386,1970,2026-01-18,811.42,Cash,Shipped
30387,2744,2025-09-29,2324.21,Debit Card,Delivered
30388,1084,2025-05-29,2573.21,Credit Card,Shipped
30389,5129,2025-04-23,2498.82,UPI,Cancelled
30390,1609,2026-01-10,1850.25,Credit Card,Shipped
30391,464,2025-04-17,1591.94,Cash,Cancelled
30392,4108,2025-12-10,1577.69,PayPal,Cancelled
30393,459,2026-07-07,2991.0,Cash,Cancelled
30394,4651,2026-05-30,2613.95,UPI,Delivered
30395,6933,2025-03-05,1190.76,PayPal,Shipped
30396,9475,2025-04-30,1567.14,UPI,Processing
30397,3895,2026-06-05,2911.53,Credit Card,Delivered
30398,7977,2025-09-15,2442.97,UPI,Shipped
30399,2730,2025-09-21,2718.08,Debit Card,Shipped
30400,2550,2025-07-06,2626.58,UPI,Delivered
30401,4826,2026-01-03,1401.46,Debit Card,Delivered
30402,2132,2026-05-01,2168.98,Credit Card,Processing
30403,3401,2025-04-18,692.59,Debit Card,Shipped
30404,3134,2025-10-07,2372.96,Cash,Shipped
30405,3841,2025-10-08,1661.97,Cash,Cancelled
30406,6938,2024-10-22,1941.55,UPI,Delivered
30407,5304,2025-10-12,1709.57,Credit Card,Processing
30408,4978,2024-10-22,1101.02,Credit Card,Delivered
30409,9363,2026-05-30,2882.37,Cash,Shipped
30410,2436,2024-08-03,2780.21,UPI,Delivered
30411,4435,2025-02-21,2369.3,Debit Card,Delivered
30412,6315,2025-10-26,1506.28,Credit Card,Cancelled
30413,8748,2025-07-22,1024.59,PayPal,Cancelled
30414,4284,2026-06-13,144.82,PayPal,Cancelled
30415,3296,2024-09-26,1708.67,Debit Card,Processing
30416,737,2025-05-01,1907.31,Cash,Shipped
30417,3048,2025-02-11,2318.84,Credit Card,Shipped
30418,7810,2025-09-28,667.81,Debit Card,Cancelled
30419,2738,2025-03-07,321.11,Cash,Cancelled
30420,7046,2025-01-10,2435.76,Debit Card,Shipped
30421,3420,2024-08-12,2006.27,PayPal,Delivered
30422,6517,2025-02-10,1601.33,PayPal,Delivered
30423,8604,2025-10-18,388.21,PayPal,Delivered
30424,1643,2025-10-20,2100.66,Credit Card,Delivered
30425,2641,2025-10-30,1724.39,UPI,Delivered
30426,3136,2024-07-21,567.34,Credit Card,Processing
30427,8475,2026-01-07,747.93,Credit Card,Processing
30428,737,2026-07-05,2232.58,PayPal,Delivered
30429,9549,2025-02-07,379.82,Debit Card,Delivered
30430,4552,2025-01-12,486.44,Cash,Processing
30431,7679,2024-08-23,708.59,Credit Card,Processing
30432,4737,2025-06-19,748.96,UPI,Shipped
30433,3870,2025-08-05,1878.04,Credit Card,Shipped
30434,804,2025-07-08,971.63,Cash,Cancelled
30435,56,2024-12-01,2115.57,Debit Card,Cancelled
30436,5863,2024-07-27,885.34,Cash,Shipped
30437,7948,2025-11-14,1476.82,UPI,Processing
30438,1527,2025-11-14,747.0,Debit Card,Cancelled
30439,3128,2025-03-17,86.1,PayPal,Processing
30440,7048,2025-09-06,1897.67,Cash,Shipped
30441,584,2024-11-01,2028.96,UPI,Delivered
30442,358,2024-07-25,1623.33,UPI,Processing
30443,3060,2024-11-19,1105.04,UPI,Cancelled
30444,2930,2026-05-13,974.15,Debit Card,Shipped
30445,3606,2025-11-01,2055.73,UPI,Processing
30446,8337,2025-02-26,1268.79,Credit Card,Processing
30447,2934,2024-11-13,2245.51,Credit Card,Cancelled
30448,4058,2025-12-27,1270.03,UPI,Shipped
30449,185,2024-11-13,899.04,UPI,Processing
30450,8353,2025-03-10,1662.66,PayPal,Cancelled
30451,6408,2024-11-04,1941.3,UPI,Cancelled
30452,1579,2025-11-17,2546.25,UPI,Delivered
30453,1371,2024-12-03,1733.18,PayPal,Processing
30454,6282,2025-08-27,385.37,Credit Card,Delivered
30455,6939,2025-07-04,1049.8,Debit Card,Shipped
30456,4522,2025-08-18,964.49,Debit Card,Delivered
30457,6373,2025-03-26,1680.62,PayPal,Delivered
30458,8223,2026-01-16,2583.5,Debit Card,Cancelled
30459,1254,2025-01-30,347.05,Credit Card,Cancelled
30460,8973,2026-06-15,2873.77,UPI,Shipped
30461,9715,2024-07-31,1191.45,UPI,Processing
30462,8433,2026-01-19,1691.44,PayPal,Delivered
30463,9753,2026-03-07,1226.57,PayPal,Delivered
30464,5613,2026-06-21,1521.8,Cash,Cancelled
30465,6380,2025-01-10,2382.73,Cash,Shipped
30466,3247,2026-04-20,539.25,PayPal,Delivered
30467,2582,2026-02-27,2080.03,UPI,Shipped
30468,3306,2025-09-11,1661.09,UPI,Shipped
30469,3112,2025-06-20,1280.11,PayPal,Cancelled
30470,1921,2025-05-24,2275.31,Debit Card,Processing
30471,400,2026-04-12,2248.8,Cash,Cancelled
30472,127,2026-06-18,2387.2,Cash,Shipped
30473,5479,2026-03-30,2134.89,Cash,Cancelled
30474,8913,2025-09-10,454.15,PayPal,Delivered
30475,5834,2026-04-17,728.13,Cash,Shipped
30476,4184,2024-07-27,1162.0,Debit Card,Delivered
30477,3351,2025-04-07,2702.17,PayPal,Delivered
30478,1261,2025-02-26,1296.52,Credit Card,Processing
30479,5565,2026-01-07,549.64,Credit Card,Shipped
30480,356,2024-09-06,962.07,PayPal,Shipped
30481,4139,2026-02-18,570.3,Debit Card,Cancelled
30482,6122,2026-05-05,1447.28,Cash,Processing
30483,6157,2025-10-14,1121.48,Debit Card,Delivered
30484,7878,2024-08-19,2251.94,Cash,Processing
30485,4315,2025-06-26,442.96,Cash,Cancelled
30486,5431,2025-03-02,824.92,Cash,Delivered
30487,4157,2026-05-23,1707.17,UPI,Cancelled
30488,1477,2026-04-19,1410.1,PayPal,Cancelled
30489,1749,2024-09-12,2915.41,UPI,Delivered
30490,5484,2025-02-28,2821.31,Debit Card,Cancelled
30491,5076,2025-10-09,317.9,Debit Card,Delivered
30492,4344,2025-02-22,1045.23,Credit Card,Delivered
30493,8251,2024-12-24,558.18,Credit Card,Cancelled
30494,5819,2025-12-24,1282.86,Debit Card,Cancelled
30495,1302,2025-12-12,99.99,Debit Card,Shipped
30496,6342,2024-09-12,1365.78,PayPal,Shipped
30497,2758,2025-02-19,369.15,Debit Card,Delivered
30498,8497,2024-08-27,1780.73,Debit Card,Delivered
30499,3221,2026-02-15,285.56,UPI,Shipped
30500,4941,2025-08-13,57.48,Cash,Cancelled
30501,6255,2024-11-27,1527.0,Cash,Shipped
30502,5226,2024-09-17,1251.91,Cash,Processing
30503,3713,2025-10-15,2817.12,Debit Card,Processing
30504,3498,2025-09-30,1623.46,Credit Card,Delivered
30505,8043,2026-04-06,863.8,Cash,Delivered
30506,8415,2025-12-13,1165.66,UPI,Cancelled
30507,5492,2025-04-15,2389.0,Cash,Processing
30508,1702,2025-10-02,42.15,Credit Card,Shipped
30509,5852,2024-08-28,2847.23,Credit Card,Processing
30510,6197,2025-03-26,600.38,Debit Card,Cancelled
30511,5209,2025-09-08,2110.9,PayPal,Shipped
30512,6080,2024-08-07,1833.71,Credit Card,Cancelled
30513,4477,2024-08-19,2537.07,PayPal,Cancelled
30514,4323,2024-11-20,2851.14,PayPal,Delivered
30515,9396,2024-10-17,1048.71,Debit Card,Cancelled
30516,687,2024-12-27,2422.38,UPI,Processing
30517,2182,2026-05-17,1714.96,Credit Card,Cancelled
30518,5749,2025-02-08,1166.21,PayPal,Processing
30519,7743,2024-07-30,1149.72,UPI,Delivered
30520,4873,2026-06-01,874.66,Credit Card,Delivered
30521,5651,2025-04-17,941.39,Debit Card,Shipped
30522,1329,2024-10-26,1327.11,UPI,Cancelled
30523,7033,2024-11-13,343.82,PayPal,Delivered
30524,4452,2025-11-11,1893.59,Debit Card,Processing
30525,113,2026-05-14,2063.88,Credit Card,Processing
30526,5990,2026-06-28,1039.41,UPI,Processing
30527,4426,2025-08-30,2157.06,PayPal,Delivered
30528,8547,2024-12-10,2522.42,UPI,Shipped
30529,5804,2024-12-15,2881.4,Cash,Shipped
30530,1609,2026-05-04,1079.87,Cash,Cancelled
30531,3112,2025-09-29,1750.78,Debit Card,Cancelled
30532,9919,2025-02-05,1249.67,UPI,Cancelled
30533,3698,2025-01-02,2264.96,Credit Card,Delivered
30534,981,2025-02-26,703.72,PayPal,Shipped
30535,3872,2025-09-29,1798.38,UPI,Processing
30536,3873,2026-02-20,1882.15,Cash,Shipped
30537,8423,2026-07-05,417.76,Cash,Delivered
30538,3685,2025-09-16,2359.95,Debit Card,Shipped
30539,5461,2026-07-05,2057.69,UPI,Delivered
